Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
864	-53.4413	-98.14847	44.70717	0.00506554	0.0145401	0.00696833	0.00158058	0.0448509	0.0227222	0.00836441	0.00314375	0.00965045	0.023586	0.00307588	0.0105861	0.00699094	0.0135822	0.000319721	0.00834865	0.00552366	0.00477103	0.0274117	0.0380222	0.0319299	0.0169024	0.00684727	0.00576482	0.0228214	0.0229414	0.0477905	0.00476113	0.00415734	0.0438014	0.00589493	0.010877	0.0113075	0.00684177	0.00187831	1.856173	0.1438267	0.573204	0.762301	0.91881	1.08836	1.31182	1.74458	0.4023983	0.07748562	0.0100582	0.0288712	0.0138364	0.00313843	0.0890567	0.0451176	0.0166085	0.00624229	0.0191621	0.0468328	0.00610753	0.02102	0.0138813	0.0269691	0.000634843	0.0165772	0.0109679	0.00947345	0.0544291	0.0754976	0.0634006	0.0335618	0.0135961	0.0114467	0.0453146	0.0455529	0.0948937	0.00945379	0.00825489	0.0869729	0.0117051	0.0215976	0.0224524	0.0135851	0.00372961	0.48436	0.51564	0.4843604	0.5036216
900	-54.43573	-97.57894	43.14321	0.0572949	0.0302926	0.0627352	0.000117997	0.0279794	0.017373	0.00898399	0.000165002	0.0349789	0.039733	0.0112725	0.0141528	0.0209616	0.0442786	0.0188398	0.0134652	0.00914378	0.00560943	0.0348651	0.0206424	0.00299636	0.0163906	0.00994711	0.0442137	0.0304283	0.0171609	0.0404395	0.0401888	0.0212253	0.0169305	0.0180962	0.0528436	0.064824	0.000898573	0.0115974	1.263269	0.7367309	0.466882	0.689718	0.890571	1.12288	1.44987	2.14187	0.5507461	0.583194	0.0665395	0.0351804	0.0728576	0.000137036	0.0324939	0.0201761	0.0104336	0.000191625	0.0406228	0.0461439	0.0130913	0.0164364	0.0243438	0.051423	0.0218797	0.0156379	0.0106191	0.00651451	0.0404906	0.0239731	0.00347983	0.0190352	0.0115521	0.0513476	0.0353379	0.0199298	0.0469645	0.0466733	0.02465	0.0196623	0.021016	0.06137	0.0752834	0.00104356	0.0134687	0.707124	0.292876	0.7071237	0.8610658
936	-49.96774	-93.46575	43.498	0.00442703	0.0216565	0.023937	0.00548041	0.0722322	0.00619065	0.0209967	0.0106469	0.00566945	0.0313362	0.0244762	0.0137315	0.0867777	0.0184313	0.0366679	0.0107601	0.017906	0.0158071	0.0334715	0.0116785	0.00338054	0.010783	0.00258147	0.0137996	0.0232785	0.0224675	0.026817	0.0177399	0.00956643	0.0534927	0.0119213	0.0154467	0.0270905	0.0225195	0.00663082	1.243622	0.7563776	0.707548	0.844745	0.948724	1.05405	1.18379	1.41333	0.2501455	0.6082051	0.00598412	0.0292735	0.0323562	0.007408	0.097638	0.00836805	0.0283817	0.0143917	0.00766353	0.0423579	0.033085	0.0185612	0.117299	0.024914	0.0495649	0.0145447	0.024204	0.0213669	0.0452442	0.0157861	0.00456955	0.0145757	0.00348943	0.0186532	0.0314661	0.0303699	0.0362492	0.0239794	0.0129312	0.0723073	0.0161143	0.0208797	0.0366188	0.0304401	0.00896304	0.921886	0.078114	0.921886	0.7397964
972	-57.5432	-101.0711	43.52788	0.000946242	0.00472535	0.0118787	0.0137936	0.000671416	0.000278426	0.00669154	0.00043588	0.00092763	0.0451769	0.0142488	0.000302779	0.00227033	0.0191287	0.0159291	0.00511678	0.0224636	0.0101897	0.00156295	0.0227375	0.0152802	0.0115298	0.0195654	0.00110763	0.0328012	0.0272124	0.0130618	0.0128746	0.00249737	0.0121682	0.00368019	0.00764861	0.0285991	0.0189109	0.00896725	1.70546	0.2945401	0.191209	0.446262	0.777461	1.28624	2.24083	5.22987	1.196235	0.1727042	0.00227801	0.011376	0.0285972	0.0332071	0.00161639	0.000670291	0.0161094	0.00104935	0.0022332	0.10876	0.0343031	0.00072892	0.00546565	0.046051	0.0383482	0.0123183	0.0540795	0.0245309	0.00376269	0.0547391	0.0367859	0.0277572	0.0471025	0.00266654	0.0789666	0.0655119	0.0314454	0.0309946	0.00601224	0.0292941	0.0088598	0.0184135	0.0688504	0.0455266	0.021588	0.542448	0.457552	0.5424477	0.4153804
1008	-51.73619	-96.39679	44.6606	0.00405055	0.0204469	0.0308831	0.0101577	0.0168087	0.00557461	0.00470082	0.00513606	0.00244582	0.00993132	0.00332524	1.42366e-05	0.000701345	0.02933	0.00366306	0.00613799	0.00840487	0.0224072	0.00817707	0.0232318	0.0115067	0.0237277	0.00209942	0.00725383	0.0230429	0.00936766	0.00305217	0.0148156	0.00201368	0.0124756	0.00165143	0.006501	0.016574	0.0109606	0.0182369	1.905842	0.09415764	0.466872	0.68971	0.890568	1.12288	1.44988	2.14192	0.5507623	0.04940474	0.0106929	0.053977	0.0815271	0.0268151	0.0443727	0.0147162	0.0124095	0.0135585	0.00645664	0.0262173	0.00877818	3.75827e-05	0.00185146	0.0774272	0.00966999	0.0162035	0.0221877	0.059152	0.0215864	0.0613288	0.030376	0.0626378	0.00554217	0.0191491	0.0608301	0.0247293	0.00805731	0.0391111	0.00531583	0.0329338	0.00435954	0.0171618	0.043753	0.0289345	0.0481429	0.426084	0.573916	0.426084	0.3788075
1044	-61.61004	-103.2357	41.62561	0.00144552	0.00196031	0.000738843	0.00170433	0.000514885	0.00355362	0.00284996	0.0014637	0.00241111	0.00134758	0.00348799	0.00455287	4.15541e-05	0.00583126	0.000858855	0.00023762	0.00175866	1.13442e-05	0.00289178	0.00371379	0.00339353	0.00684542	0.000823373	0.00225288	0.00353166	0.00296038	0.00119734	0.00198683	0.00218427	0.00552256	0.000723646	0.00635117	0.00253629	0.00143031	0.0021293	1.529078	0.4709223	0.0819575	0.295226	0.683436	1.46319	3.38724	12.2014	1.808796	0.307978	0.0169573	0.0229963	0.00866733	0.0199934	0.00604009	0.0416874	0.0334327	0.0171706	0.0282846	0.0158084	0.0409174	0.0534096	0.000487469	0.0684062	0.0100752	0.00278751	0.0206307	0.000133078	0.0339233	0.0435663	0.0398094	0.0803034	0.00965896	0.0264284	0.0414297	0.0347281	0.014046	0.0233074	0.0256236	0.0647849	0.00848906	0.0745053	0.0297531	0.016779	0.0249787	0.791624	0.208376	0.7916242	0.08524455
1080	-54.06746	-98.80054	44.73308	0.00887499	0.00652002	0.00995328	0.0437664	0.00570231	0.0164401	0.00242564	0.00770597	0.00753476	0.00196592	0.00901355	0.0379127	0.0220254	0.0174314	0.0254461	0.00638951	0.0110764	0.0191447	0.0044257	0.00589674	0.0107509	0.039072	0.00858545	0.00403209	0.00905531	0.00774258	0.00695508	0.0100024	0.00328425	0.00870651	0.0444596	0.00207638	0.0232556	0.0241804	0.0361362	1.818498	0.1815019	0.681667	0.829531	0.94336	1.06004	1.2055	1.46699	0.2770902	0.09980869	0.0174723	0.012836	0.0195951	0.0861635	0.0112262	0.0323658	0.00477538	0.0151708	0.0148338	0.00387033	0.0177451	0.0746393	0.0433617	0.0343174	0.050096	0.0125791	0.0218062	0.0376904	0.00871292	0.011609	0.0211654	0.0769215	0.0169023	0.00793803	0.0178273	0.0152429	0.0136925	0.0196919	0.00646575	0.0171406	0.0875281	0.00408779	0.0457836	0.0476043	0.0711418	0.864651	0.135349	0.8646507	0.5079463
1116	-53.2939	-97.27987	43.98597	0.00837849	0.0321465	0.0321305	0.0339777	0.0111177	0.0536774	0.00414293	0.0169719	0.0153835	0.0381965	0.00901138	0.0118636	0.00732846	0.0525528	0.0248203	0.00597459	0.00542346	0.00564745	0.0116166	0.0572972	0.0145267	0.0481481	0.0216957	0.00438435	0.00296664	0.00230635	0.00440844	0.00701445	0.0180431	0.0148024	0.0112991	0.0357826	0.0212167	0.0761487	0.00957208	1.612779	0.3872205	0.518875	0.726165	0.904994	1.10498	1.3771	1.92724	0.4743993	0.2400952	0.0114778	0.0440379	0.044016	0.0465464	0.0152303	0.0735333	0.00567544	0.02325	0.0210741	0.0523258	0.0123448	0.0162521	0.0100393	0.0719927	0.0340016	0.00818466	0.00742966	0.00773651	0.0159137	0.0784921	0.0199003	0.0659586	0.0297212	0.00600616	0.00406403	0.0031595	0.00603917	0.00960917	0.0247174	0.0202779	0.0154787	0.049019	0.0290649	0.104317	0.0131129	0.972347	0.0276532	0.9723468	0.7299744
1152	-51.78227	-95.86521	44.08294	0.0014889	0.0977903	0.0106387	0.00869712	0.0189432	0.0676685	0.0263571	0.00757863	0.0271355	0.0228524	0.00248574	0.00787984	0.0136745	0.067458	0.00574519	0.00988459	0.00616109	0.00991239	0.00635403	0.0106354	0.0197577	0.0456797	0.0589171	0.00748155	0.00317587	0.0501065	0.0202189	0.016267	0.0409246	0.00659162	0.0417722	0.0391255	0.0344902	0.0825352	0.0356621	1.545584	0.4544162	0.892534	0.946062	0.98285	1.01745	1.05701	1.12041	0.08220588	0.2940094	0.00159746	0.10492	0.0114143	0.00933121	0.0203242	0.0726021	0.0282787	0.00813117	0.0291138	0.0245185	0.00266697	0.00845434	0.0146715	0.0723761	0.00616406	0.0106053	0.00661028	0.0106351	0.00681729	0.0114109	0.0211982	0.0490101	0.0632126	0.00802701	0.00340742	0.0537596	0.0216931	0.0174529	0.0439083	0.0070722	0.0448177	0.041978	0.0370048	0.0885527	0.0382621	0.624032	0.375968	0.6240319	0.9320467
1188	-50.5548	-91.04007	40.48526	2.57639e-05	0.00156698	0.000436397	0.0019547	0.000940251	0.000651613	0.00286574	0.00147951	0.00102177	0.00104319	0.00154594	0.000160955	0.00073827	0.00420724	0.000918435	9.49459e-05	0.000801226	0.00113843	0.000509296	0.000653035	0.00168959	0.0068926	0.0011349	0.00019127	0.00066512	0.000800283	0.00211769	2.3597e-05	0.00101479	0.000393841	0.00140241	3.86586e-05	0.00100935	0.00665136	0.00205512	1.145236	0.8547636	0.0898429	0.308753	0.693056	1.44289	3.23883	11.1305	1.742374	0.7463643	0.000527579	0.0320877	0.00893628	0.0400273	0.0192539	0.0133434	0.0586829	0.0302966	0.0209232	0.0213619	0.0316569	0.00329594	0.0151179	0.0861533	0.0188072	0.00194425	0.016407	0.0233121	0.0104291	0.0133725	0.0345985	0.141143	0.0232399	0.00391671	0.01362	0.0163877	0.0433649	0.000483206	0.0207803	0.00806485	0.0287177	0.000791629	0.0206688	0.136203	0.0420835	0.902613	0.0973866	0.9026134	0.04883427
1224	-55.33779	-98.34966	43.01187	0.000182345	0.00710107	0.0142092	0.00777621	0.00916031	0.0119802	0.00647729	0.0327146	0.00889532	0.0205085	0.00447167	0.00685954	0.0184975	0.00917619	0.00237336	0.00129673	0.00900674	0.0203916	0.0140279	0.0196591	0.0116448	0.0204638	0.0415262	0.00246218	0.00482425	0.00637334	0.012523	0.000146447	0.0223353	0.0129295	0.0397305	0.00224088	0.0179596	0.0248911	0.00858887	1.317219	0.6827807	0.266466	0.524667	0.817728	1.2229	1.90597	3.75283	0.9562659	0.5183501	0.000402168	0.0156616	0.0313389	0.0171507	0.0202034	0.0264228	0.0142859	0.072153	0.0196189	0.0452322	0.00986242	0.0151289	0.0407968	0.0202384	0.00523452	0.00285997	0.0198647	0.0449743	0.0309391	0.0433589	0.025683	0.0451335	0.0915874	0.00543043	0.01064	0.0140566	0.0276198	0.000322994	0.0492613	0.0285165	0.0876269	0.00494234	0.0396105	0.0548981	0.018943	0.922264	0.0777362	0.9222638	0.4534052
1260	-55.40178	-97.63932	42.23754	0.000890217	0.00188524	0.00469343	0.00222201	0.0296842	0.00318525	0.00965099	0.0133374	0.00401531	0.000843909	0.00144926	0.00111588	0.0131972	0.0270884	0.0031603	0.00792156	0.00098789	0.0192524	0.0106503	0.0111923	0.0109315	0.00680174	0.00453483	0.00318291	0.00416791	0.0245835	0.0192957	0.0114382	0.00658278	0.00358532	0.0152686	0.00631884	0.00813673	0.0309615	0.00234438	1.248027	0.7519733	0.121288	0.357418	0.725436	1.37848	2.79785	8.24481	1.525375	0.6025298	0.00274286	0.00580865	0.014461	0.00684628	0.0914604	0.00981413	0.0297358	0.0410941	0.0123716	0.00260018	0.00446535	0.00343816	0.0406621	0.0834623	0.00973725	0.0244072	0.0030438	0.059319	0.0328147	0.0344847	0.0336813	0.0209569	0.0139723	0.0098069	0.0128418	0.0757446	0.0594523	0.0352423	0.0202823	0.0110468	0.0470442	0.0194691	0.0250702	0.095396	0.00722329	0.912705	0.0872952	0.9127048	0.3245579
1296	-48.36201	-92.51896	44.15695	0.00542867	0.00950008	0.00186774	0.0045894	0.0242438	0.0027665	0.00251845	0.00352262	0.00319462	0.00397376	0.00990014	0.0394096	0.00943067	0.0159982	0.0141944	0.00664451	0.0078544	0.00753543	0.00551924	0.00545305	0.0175776	0.0370679	0.00377737	0.00207513	0.0183453	0.0267758	0.0115616	0.000431186	0.00213212	0.0105348	0.0154497	0.00266413	0.00248632	0.0313212	0.00339818	1.793457	0.2065429	0.355207	0.603627	0.854287	1.17057	1.65665	2.81526	0.7484162	0.1151647	0.0147061	0.0257354	0.00505965	0.0124326	0.0656756	0.00749438	0.00682242	0.00954267	0.00865413	0.0107648	0.0268192	0.10676	0.0255474	0.0433387	0.0384523	0.0179998	0.0212773	0.0204133	0.0149515	0.0147722	0.0476173	0.100416	0.0102328	0.00562147	0.049697	0.072535	0.0313202	0.00116807	0.00577584	0.0285384	0.0418529	0.00721704	0.00673537	0.0848482	0.00920557	0.685034	0.314966	0.6850336	0.3691437
1332	-55.51685	-99.60335	44.0865	0.02931	0.0227243	0.018533	0.0472807	0.0583983	0.059463	0.00583804	0.00464538	0.0232845	0.0199619	0.0333417	0.0106579	0.000318906	0.102625	0.0411762	0.0267144	0.0199843	0.0252418	0.000752718	0.0312683	0.0180305	0.0321247	0.00369001	0.0690567	0.0486121	0.0190412	0.0323807	0.000228151	0.00683068	0.038336	0.072334	0.00754053	0.0141145	0.079142	0.0435347	1.915833	0.0841671	0.325318	0.578298	0.842938	1.18633	1.72921	3.07392	0.811972	0.04393238	0.027482	0.021307	0.0173771	0.0443319	0.0547561	0.0557544	0.00547393	0.00435566	0.0218323	0.0187169	0.0312622	0.00999317	0.000299016	0.0962241	0.0386082	0.0250483	0.0187379	0.0236675	0.000705772	0.0293182	0.016906	0.0301212	0.00345987	0.0647497	0.0455803	0.0178536	0.0303612	0.000213921	0.00640467	0.0359451	0.0678227	0.00707025	0.0132342	0.0742061	0.0408195	0.85862	0.14138	0.8586198	1.066517
1368	-44.84206	-88.03601	43.19395	0.000579733	0.0338995	0.00342248	0.040059	0.00481467	0.00391701	0.00568946	0.00309246	0.0066744	0.0446767	0.00542322	0.0152168	0.00851827	0.0341356	0.00818491	0.00955708	0.00106417	0.00269453	0.00684289	0.00537015	0.00467391	0.0162916	0.0649525	0.0579763	0.00611608	0.0137499	0.00685432	0.0179612	0.00321142	0.0148978	0.0494912	0.0119774	0.00390633	0.00329222	0.00456364	1.211567	0.7884332	0.447664	0.675723	0.884893	1.13008	1.4799	2.23382	0.5811396	0.6507551	0.00110689	0.0647248	0.00653458	0.0764852	0.00919271	0.00747879	0.010863	0.00590447	0.0127435	0.0853018	0.0103546	0.0290537	0.016264	0.0651755	0.0156275	0.0182474	0.00203183	0.00514469	0.0130652	0.0102533	0.00892395	0.0311058	0.124014	0.110695	0.0116775	0.0262529	0.013087	0.0342934	0.00613161	0.0284446	0.094494	0.0228686	0.00745841	0.00628588	0.00871341	0.706945	0.293055	0.7069448	0.5237491
1404	-52.40334	-96.93049	44.52715	0.00509939	0.0108905	0.0122022	0.0333422	0.012754	0.0277795	0.015243	0.00241918	0.00558752	0.0329388	0.00254521	0.0123269	0.0231384	0.114742	0.00686786	0.00606943	0.000511933	0.00617339	0.00733828	0.0197262	0.00292135	0.00355398	0.0528419	0.0278217	0.00997258	0.0706522	0.0143884	0.00862923	0.00465878	0.00366879	0.035659	0.00352901	0.00661941	0.000824079	0.0414696	1.749468	0.2505319	0.680331	0.828738	0.943078	1.06036	1.20665	1.46987	0.2785089	0.1432046	0.00790718	0.016887	0.0189208	0.0517008	0.0197765	0.0430753	0.0236361	0.00375121	0.00866409	0.0510754	0.00394664	0.0191142	0.0358787	0.177921	0.0106494	0.00941134	0.00079381	0.00957255	0.0113788	0.0305878	0.00452988	0.00551085	0.0819374	0.0431407	0.0154636	0.109554	0.0223108	0.0133806	0.00722397	0.00568887	0.0552933	0.00547213	0.0102641	0.00127783	0.0643032	0.917722	0.0822778	0.9177222	0.6449061
1440	-54.52218	-97.90378	43.3816	0.00526373	0.025384	0.00964028	0.00914962	0.00779068	0.0175791	0.00792349	0.0100138	0.00982774	0.0457843	0.0747501	0.0184405	0.0538127	0.0168535	0.0174436	0.00568532	0.0372018	0.0128573	0.0692667	0.0463154	0.0161507	0.042856	0.0758857	0.0249244	0.0179808	0.0448856	0.0664874	0.151907	0.0355611	0.0123167	0.00908683	0.00636683	0.0157437	0.0262381	0.0501867	1.499424	0.5005764	0.483285	0.701431	0.895262	1.11699	1.42566	2.06917	0.5257785	0.3338459	0.00479584	0.0231276	0.00878336	0.00833632	0.00709817	0.0160165	0.00721918	0.00912367	0.00895416	0.0417146	0.0681056	0.0168013	0.0490294	0.0153554	0.0158931	0.00517995	0.0338949	0.0117144	0.0631096	0.0421985	0.014715	0.0390466	0.0691403	0.0227089	0.0163825	0.0408958	0.0605774	0.138404	0.0324001	0.0112219	0.0082791	0.00580088	0.0143442	0.0239058	0.0457256	0.78261	0.21739	0.7826104	1.097562
1476	-49.63944	-92.79173	43.15228	0.00602704	0.00991564	0.00306938	0.0024045	0.00639812	0.00994233	0.00175883	0.0234604	0.000714277	0.00453593	0.00386033	0.00365975	0.00420236	0.012545	0.010369	0.0175322	0.00690562	0.0128134	0.00774074	0.0198618	0.0316928	0.0151887	0.06737	0.0212078	0.0218249	0.0157143	0.00164984	0.00755982	0.0187086	0.00902477	0.0382887	0.0109992	0.000663728	0.00113841	0.00475066	1.467414	0.5325861	0.22063	0.478524	0.794577	1.25853	2.08976	4.53247	1.092751	0.362942	0.0139032	0.0228735	0.00708047	0.00554673	0.0147593	0.0229351	0.00405728	0.0541187	0.0016477	0.0104635	0.00890506	0.00844236	0.00969404	0.028939	0.0239193	0.0404435	0.01593	0.0295581	0.0178564	0.0458174	0.0731093	0.0350376	0.15541	0.0489223	0.0503459	0.0362498	0.00380588	0.0174391	0.0431573	0.0208184	0.0883249	0.025373	0.0015311	0.00262609	0.0109589	0.591356	0.408644	0.5913563	0.4334988
1512	-50.68042	-93.34883	42.66841	0.0261425	0.0206824	0.0326885	0.012941	0.00251106	0.00957049	0.0210111	0.0256458	0.00488705	0.0642311	0.0419439	0.000865063	0.0170733	0.126203	0.0238666	0.00140246	0.0354966	0.0372775	0.0115483	0.0177323	0.00768454	0.00673446	0.0383933	0.0349626	0.00229653	0.0456069	0.005493	0.0077746	0.00810933	0.0199702	0.0139838	0.0133481	0.00337407	0.0109818	0.0206151	0.8651086	1.134891	0.651146	0.811205	0.936808	1.06746	1.23273	1.53575	0.310212	1.311848	0.0338174	0.0267544	0.0422852	0.0167402	0.00324826	0.0123802	0.0271795	0.0331749	0.00632179	0.0830881	0.0542578	0.00111903	0.0220856	0.163254	0.0308733	0.00181419	0.0459177	0.0482215	0.0149386	0.0229382	0.00994057	0.00871156	0.0496648	0.045227	0.00297075	0.0589962	0.00710564	0.0100571	0.0104901	0.0258331	0.0180892	0.0172668	0.00436463	0.0142058	0.0266672	0.976426	0.0235738	0.9764262	0.7730482
1548	-52.38997	-96.38718	43.99722	0.000237959	0.0220052	0.0143775	0.00678138	0.0177819	0.00246319	0.00719885	0.0102077	0.00849406	0.0110718	0.00332366	0.000917024	0.0119438	0.0135399	0.0296439	0.000529376	0.00589081	0.00155258	0.0105998	0.0205309	0.0125541	0.0384514	0.0312818	0.00311954	0.015251	0.0250495	0.0273904	0.044416	0.00647053	0.0022441	0.014668	0.0296667	0.00230641	0.032525	0.00943415	1.71835	0.2816498	0.343815	0.594106	0.85006	1.17639	1.6832	2.90854	0.7719865	0.1639071	0.000481777	0.0445522	0.029109	0.0137297	0.0360016	0.00498701	0.0145749	0.0206667	0.0171972	0.0224163	0.00672915	0.00185663	0.0241816	0.0274131	0.0600176	0.00107178	0.0119266	0.00314338	0.0214606	0.0415672	0.0254173	0.0778495	0.0633337	0.00631589	0.0308775	0.0507157	0.0554552	0.0899254	0.0131004	0.00454345	0.029697	0.0600638	0.00466959	0.0658508	0.0191006	0.484073	0.515927	0.484073	0.4939201
1584	-44.67661	-88.1851	43.50849	0.0031601	0.0082835	0.000839253	0.00347535	0.00832266	0.00101382	0.0048457	0.000605141	0.0036018	0.00906151	0.000578681	0.00267674	0.0032094	0.0134866	0.000161492	0.00122064	0.00215483	0.000369237	0.00473454	0.00682224	0.0011142	0.00170605	0.00428161	0.0223001	0.000585935	0.0116354	0.0113204	0.00143561	0.00793065	0.00834247	0.0053526	0.0125011	0.0032924	0.000620777	0.00422407	1.861766	0.1382335	0.185686	0.439928	0.774001	1.29199	2.2731	5.38544	1.21743	0.07424859	0.0180302	0.0472623	0.00478844	0.0198289	0.0474857	0.00578445	0.0276476	0.00345269	0.0205504	0.0517013	0.00330172	0.0152724	0.0183115	0.076949	0.000921408	0.00696448	0.0122946	0.00210672	0.0270133	0.0389249	0.00635716	0.00973402	0.0244291	0.127235	0.00334311	0.0663869	0.0645896	0.00819103	0.0452491	0.0475987	0.0305398	0.0713263	0.0187851	0.0035419	0.0241008	0.636197	0.363803	0.6361975	0.1752666
1620	-44.98662	-90.0941	45.10747	0.00764247	0.0102565	0.00239349	0.00799959	0.003467	0.00524263	0.00818623	0.0138758	0.00111567	0.0150694	0.00223396	0.00735104	0.0130974	0.0763993	0.00217085	0.0187128	0.000496466	0.0119874	0.00579341	0.0022156	0.013674	0.0107934	0.00841862	0.0386757	0.00179334	0.0142828	0.00336689	0.0261028	0.0165469	0.0438333	0.00644638	0.0249367	0.00486032	0.00419511	0.00375873	1.866209	0.133791	0.971605	0.98605	0.995627	1.00439	1.01415	1.02922	0.02082856	0.07169131	0.0174728	0.0234492	0.00547219	0.0182893	0.00792652	0.0119861	0.018716	0.0317238	0.00255074	0.0344529	0.00510746	0.0168065	0.0299442	0.17467	0.00496318	0.0427827	0.00113506	0.0274067	0.0132454	0.00506549	0.0312626	0.0246767	0.0192473	0.0884234	0.00410007	0.0326544	0.00769764	0.0596784	0.0378309	0.100215	0.0147382	0.0570122	0.011112	0.00959119	0.00859351	0.950024	0.0499759	0.9500241	0.4373919
1656	-58.2585	-99.66791	41.40941	0.000273187	0.00792126	0.00196344	0.0068577	0.00343694	0.000507459	0.00597581	0.00228061	0.00568106	0.0163694	0.0171905	0.000708526	0.00162776	0.0423905	0.00469531	0.010023	0.00116374	0.000900922	0.00457308	0.0039756	0.0246086	0.00827638	0.00413559	0.00130801	0.00161997	0.0123038	0.016333	0.0267812	0.00823197	0.0023968	0.00123104	0.0251398	0.000334764	0.00438821	0.00798661	0.9413183	1.058682	0.0943803	0.316262	0.698271	1.43211	3.16194	10.5954	1.706749	1.12468	0.000963311	0.0279319	0.00692348	0.0241816	0.0121193	0.0017894	0.0210719	0.00804187	0.0200325	0.0577218	0.060617	0.0024984	0.0057398	0.149477	0.0165566	0.0353432	0.00410358	0.00317683	0.0161256	0.0140188	0.0867748	0.0291842	0.0145829	0.00461232	0.00571232	0.0433855	0.0575935	0.0944359	0.0290276	0.00845159	0.00434091	0.0886478	0.00118044	0.0154737	0.0281624	0.756252	0.243748	0.7562524	0.2835916
1692	-58.37012	-101.3921	43.02195	0.000457757	0.015211	0.00488438	0.0165834	0.00715572	0.0240868	0.0193308	0.00262378	0.00507347	0.0325599	0.00672444	0.0187821	0.0435302	0.0331153	0.0308605	0.0198155	0.00186319	0.0453527	0.0165386	0.00487516	0.011457	0.00943571	0.0157652	0.0208903	0.0675217	0.0273569	0.0129178	0.00375912	0.0192285	0.0355356	0.00699697	0.0171673	0.0227824	0.0296296	0.00505259	1.167059	0.8329407	0.417945	0.653459	0.875692	1.14195	1.53032	2.39266	0.63081	0.713709	0.000698949	0.0232257	0.00745796	0.0253212	0.0109261	0.0367781	0.0295162	0.00400625	0.00774668	0.0497158	0.0102676	0.0286784	0.0664663	0.0505638	0.0471209	0.0302563	0.0028449	0.0692492	0.0252528	0.00744389	0.0174938	0.0144074	0.0240719	0.0318974	0.103099	0.0417712	0.0197242	0.00573981	0.02936	0.0542593	0.0106837	0.0262127	0.0347864	0.0452415	0.00771481	0.662168	0.337832	0.662168	0.6549213
1728	-48.38308	-92.76344	44.38036	0.00059574	0.0307575	0.00111	0.0256172	0.0235582	0.0241149	0.0539176	0.0150397	0.0140643	0.0587137	0.0469232	0.000376248	0.0221303	0.0254309	0.0108935	0.0138997	0.00388829	0.00568847	0.00737018	0.00276055	0.00201413	0.00810967	0.0100903	0.0253012	0.0263063	0.0238357	0.00907857	0.0127618	0.0400273	0.0422762	0.01432	0.0175038	0.00561149	0.0156932	0.0092706	1.604094	0.395906	0.86302	0.930673	0.977834	1.02267	1.07449	1.15872	0.1065203	0.2468097	0.000917863	0.0473884	0.00171019	0.0394688	0.0362965	0.0371541	0.0830715	0.0231719	0.021669	0.090461	0.0722951	0.000579689	0.0340964	0.0391818	0.0167837	0.0214155	0.00599073	0.00876429	0.0113553	0.00425322	0.0031032	0.0124947	0.0155462	0.0389819	0.0405305	0.0367239	0.0139875	0.0196623	0.0616705	0.0651354	0.022063	0.0269683	0.00864569	0.0241787	0.0142833	0.927556	0.0724436	0.9275564	0.6490504
